,num,cust,recency,count,sum
6448,6448,M746161461,20211227,26,1432640.0
6449,6449,M746205876,20211227,78,3735713.0
6450,6450,M746230509,20211231,173,3424856.0
6451,6451,M746279317,20211205,24,2294354.0
6452,6452,M746428121,20211225,57,4259380.0
6453,6453,M746429928,20211228,107,5814710.0
6454,6454,M746520665,20211228,51,914942.0
6455,6455,M746801770,20211220,48,1248450.0
6456,6456,M746883277,20211223,196,7024596.0
6457,6457,M746894694,20211227,101,1045560.0
6458,6458,M746917810,20211228,131,4211440.0
6459,6459,M747036848,20211225,116,3930481.0
6460,6460,M747433223,20211230,48,5230732.0
6461,6461,M747445099,20211125,5,340910.0
6462,6462,M747491345,20211205,10,460118.0
6463,6463,M747608642,20211219,114,7168220.0
6464,6464,M747644896,20211227,25,1190274.0
6466,6466,M748086960,20211230,55,4422270.0
6467,6467,M748140584,20211225,26,1146208.0
6468,6468,M748278987,20211228,139,3848463.0
6469,6469,M748354912,20211223,52,3785660.0
6470,6470,M748448862,20211229,176,6620911.0
6471,6471,M748781514,20211229,40,5608308.0
6472,6472,M748790907,20211231,186,3824064.0
6473,6473,M748878049,20211231,28,2148650.0
6474,6474,M748924224,20211204,29,1717201.0
6475,6475,M749042790,20211229,24,1948094.0
6476,6476,M749109288,20211213,55,2975250.0
6478,6478,M749342914,20211222,27,2951712.0
6479,6479,M749486808,20211229,55,2964776.0
6480,6480,M749554866,20211228,62,1978390.0
6481,6481,M749585617,20210527,15,1046290.0
6482,6482,M749634518,20211028,42,1749440.0
6483,6483,M749722506,20211223,30,2030112.0
6484,6484,M750055710,20211212,32,1895030.0
6485,6485,M750158653,20211201,29,892750.0
6486,6486,M750188353,20211229,182,11664947.0
6487,6487,M750699183,20211230,149,5727480.0
6488,6488,M750870954,20211231,236,16540284.0
6489,6489,M750901733,20211217,1,85500.0
6490,6490,M750912192,20211231,176,3682463.0
6491,6491,M751010048,20211231,19,1477380.0
6492,6492,M751135765,20211228,135,3646110.0
6493,6493,M751162945,20211231,101,6265089.0
6494,6494,M751310423,20211231,18,1200200.0
6495,6495,M751510698,20210820,23,355260.0
6497,6497,M751592393,20211229,63,3773230.0
6498,6498,M751627682,20211220,22,2334830.0
6499,6499,M751675140,20211221,62,2910394.0
6500,6500,M751728576,20211228,121,4342307.0
6501,6501,M751731455,20211121,26,7166500.0
6502,6502,M751745897,20211211,49,1228990.0
6503,6503,M751854246,20211227,83,15400949.0
6504,6504,M751917759,20211231,52,4579400.0
6505,6505,M752186728,20211231,127,4410240.0
6506,6506,M752234615,20211225,95,8395863.0
6507,6507,M752246166,20211222,10,1005210.0
6508,6508,M752427510,20211228,50,7970370.0
6509,6509,M752566035,20211231,161,16295400.0
6510,6510,M752586184,20210610,10,1064540.0
6511,6511,M752649417,20211206,40,1028157.0
6512,6512,M752666180,20211231,63,954320.0
6513,6513,M752675120,20211228,23,4047410.0
6514,6514,M752693911,20211206,41,7522400.0
6515,6515,M752836685,20211230,76,2829409.0
6516,6516,M752850719,20211231,104,14309870.0
6518,6518,M753024295,20211130,52,14493220.0
6519,6519,M753344696,20211224,157,20722353.0
6520,6520,M753373351,20211230,160,7644610.0
6522,6522,M753666223,20211231,32,421740.0
6524,6524,M753846555,20211229,111,8620226.0
6525,6525,M753963342,20211230,100,2098250.0
6526,6526,M754057733,20211122,22,1179200.0
6527,6527,M754094202,20211219,32,996620.0
6528,6528,M754175163,20211223,47,2077882.0
6529,6529,M754370353,20211231,170,15776904.0
6530,6530,M754451048,20211231,140,2279022.0
6531,6531,M754615333,20211018,172,7535600.0
6533,6533,M754665813,20211227,37,6269590.0
6534,6534,M754683305,20211021,29,3155540.0
6535,6535,M754825402,20211231,114,6519341.0
6536,6536,M754827413,20211105,23,3541830.0
6538,6538,M755035778,20211223,90,1993060.0
6540,6540,M755113437,20211225,30,4489870.0
6541,6541,M755198700,20211225,73,3901801.0
6542,6542,M755384503,20211229,82,4831840.0
6544,6544,M755515453,20211203,51,4537602.0
6545,6545,M755568990,20211216,24,15626660.0
6546,6546,M755592169,20211029,37,383790.0
6547,6547,M755592178,20210330,13,166500.0
6548,6548,M755603611,20211225,65,1829190.0
6549,6549,M755978308,20210925,11,1820200.0
6550,6550,M756084876,20211230,21,1048240.0
6551,6551,M756106327,20210904,8,731350.0
6552,6552,M756183973,20211223,86,1383176.0
6553,6553,M756225324,20211225,31,3168030.0
6555,6555,M756526437,20210619,5,275510.0
6556,6556,M756726515,20210930,5,590900.0
6557,6557,M756872590,20211211,68,1933000.0
6559,6559,M757096365,20211028,25,801090.0
6560,6560,M757126860,20211216,37,2311179.0
6561,6561,M757247306,20211219,120,2240932.0
6562,6562,M757298931,20211222,111,8355536.0
6563,6563,M757404422,20211231,38,2555810.0
6564,6564,M757477297,20211226,53,1372010.0
6565,6565,M758100566,20211231,124,5114800.0
6566,6566,M758141651,20211219,50,7933810.0
6567,6567,M758395465,20211226,43,4485490.0
6569,6569,M758644073,20211228,163,2407050.0
6570,6570,M758879540,20211231,74,3245550.0
6571,6571,M759231738,20211231,178,13616629.0
6572,6572,M759294537,20211228,100,7520830.0
6573,6573,M759406292,20211217,29,1090860.0
6574,6574,M759430169,20211217,42,4109916.0
6575,6575,M759492987,20211224,27,2990942.0
6576,6576,M759501026,20210504,13,1256717.0
6578,6578,M759691754,20211022,45,2386862.0
6579,6579,M760052447,20211228,58,8814444.0
6580,6580,M760120493,20211123,108,5076450.0
6581,6581,M760125800,20211111,54,1472870.0
6582,6582,M760372423,20211227,146,23679850.0
6583,6583,M760548400,20210516,6,234660.0
6584,6584,M760810652,20211228,158,9285614.0
6585,6585,M761166148,20211229,130,12631544.0
6586,6586,M761169708,20211224,22,1358780.0
6587,6587,M761199967,20211127,26,1299642.0
6588,6588,M761340617,20211231,58,5852900.0
6589,6589,M761396995,20211226,92,2610680.0
6590,6590,M761409385,20211223,45,2947722.0
6591,6591,M761436704,20211228,5,182490.0
6592,6592,M761475535,20211219,42,4848910.0
6593,6593,M761590555,20211115,9,17833990.0
6594,6594,M761794348,20211230,101,7055703.0
6595,6595,M762206350,20211221,18,1810500.0
6596,6596,M762212006,20211225,54,4998800.0
6597,6597,M762246016,20211224,88,1548794.0
6598,6598,M762271514,20211228,22,381842.0
6599,6599,M762374565,20211230,99,3146430.0
6600,6600,M762451516,20211011,46,1129860.0
6601,6601,M762547793,20211222,83,3307550.0
6602,6602,M762747377,20211229,87,1713497.0
6603,6603,M762787930,20211203,36,2167584.0
6604,6604,M762845577,20211230,162,18336530.0
6605,6605,M763195842,20211229,36,10756970.0
6606,6606,M763273603,20211109,30,1309889.0
6607,6607,M763340522,20211219,59,1086380.0
6608,6608,M763429523,20211223,76,1232084.0
6609,6609,M763432464,20211231,176,4544591.0
6610,6610,M763499450,20211214,83,2569551.0
6611,6611,M763628965,20211201,37,2356876.0
6612,6612,M763821861,20210911,7,491980.0
6613,6613,M763958549,20211212,86,3957970.0
6614,6614,M764097512,20211228,99,8060601.0
6615,6615,M764253860,20211203,39,4062137.0
6616,6616,M764287017,20211227,23,1285120.0
6617,6617,M764361160,20211230,55,2174573.0
6618,6618,M764533318,20211230,105,11991326.0
6619,6619,M764576567,20211231,89,4826477.0
6620,6620,M764637787,20211228,35,1019540.0
6621,6621,M764704976,20211231,66,8061368.0
6622,6622,M764818345,20211208,39,2097160.0
6623,6623,M764828613,20211228,36,746521.0
6624,6624,M764877364,20211030,38,3139330.0
6625,6625,M764992299,20211231,52,4672280.0
6626,6626,M765135428,20211223,117,7655444.0
6627,6627,M765375668,20210928,42,2211150.0
6628,6628,M765565962,20210430,9,5800.0
6629,6629,M765744329,20211231,25,3778200.0
6630,6630,M766058736,20211129,121,2973998.0
6631,6631,M766364313,20211226,87,4607600.0
6632,6632,M766516104,20211231,177,11667076.0
6633,6633,M766621826,20211209,64,3165299.0
6634,6634,M766838439,20211231,149,24020121.0
6635,6635,M767105968,20211224,42,4508041.0
6636,6636,M767193225,20211228,115,1490142.0
6637,6637,M767267937,20211229,137,18459401.0
6638,6638,M767366962,20210419,1,39800.0
6639,6639,M767389314,20211228,44,3515986.0
6640,6640,M767508658,20211229,79,17551624.0
6641,6641,M767547192,20211214,31,1870844.0
6642,6642,M767789167,20211225,73,10319430.0
6643,6643,M767892388,20211226,27,266700.0
6644,6644,M768103187,20211222,60,1388050.0
6645,6645,M768131456,20211223,50,1398961.0
6646,6646,M768408673,20211227,33,3353810.0
6647,6647,M768536905,20211230,74,5337646.0
6648,6648,M768553155,20211224,43,1459878.0
6649,6649,M768711919,20211231,145,8232968.0
6650,6650,M768819833,20211101,25,2623386.0
6652,6652,M769052107,20211231,8,798290.0
6653,6653,M769086937,20211231,209,1960400.0
6654,6654,M769088036,20211207,63,21453280.0
6655,6655,M769156314,20211123,54,3737910.0
6656,6656,M769173261,20211224,131,23537310.0
6657,6657,M769183623,20210417,25,774056.0
6659,6659,M769632351,20211221,23,2657800.0
6660,6660,M769830144,20211227,33,1004864.0
6661,6661,M769953044,20211227,117,14762900.0
6663,6663,M770094000,20211228,39,2223520.0
6664,6664,M770094531,20211218,130,12311208.0
6665,6665,M770329515,20210707,63,3419460.0
6667,6667,M770474473,20211223,51,2843900.0
6668,6668,M770524450,20211208,20,1702860.0
6669,6669,M770684375,20211225,27,464980.0
6670,6670,M770756651,20211214,19,962336.0
6671,6671,M770924134,20211228,110,751260.0
6672,6672,M770996835,20211212,81,7572910.0
6673,6673,M771077356,20211225,75,1958863.0
6674,6674,M771653606,20211228,138,16695310.0
6675,6675,M771815237,20211230,223,11616463.0
6676,6676,M772467489,20211225,150,10282004.0
6677,6677,M772666580,20211218,50,7038430.0
6678,6678,M772758987,20210806,53,4609160.0
6679,6679,M772818687,20211213,24,2126000.0
6680,6680,M772929704,20211217,54,1389678.0
6682,6682,M773175367,20211227,48,1541270.0
6683,6683,M773301579,20211211,94,5291390.0
6684,6684,M773585159,20211030,21,1112086.0
6685,6685,M773653531,20211224,45,1845101.0
6686,6686,M773977093,20211231,95,5125470.0
6687,6687,M774038336,20211225,70,11057061.0
6688,6688,M774184881,20211213,31,711593.0
6689,6689,M774385032,20211227,64,3406720.0
6690,6690,M774447445,20211012,63,1464850.0
6691,6691,M774547717,20211226,21,696200.0
6692,6692,M774552019,20211231,43,3119020.0
6693,6693,M774918695,20211230,141,7320157.0
6694,6694,M774920360,20210627,69,7430880.0
6696,6696,M775694636,20211231,88,2177031.0
6697,6697,M775888359,20211228,50,2102180.0
6698,6698,M775950553,20211218,41,1081740.0
6699,6699,M776056995,20211214,183,3451950.0
6700,6700,M776200575,20211212,63,25272160.0
6701,6701,M776394461,20211225,28,1076430.0
6702,6702,M776642165,20211224,76,4242540.0
6703,6703,M776692733,20210915,6,284170.0
6704,6704,M777173754,20211229,48,2115280.0
6705,6705,M777254201,20211018,57,1136840.0
6706,6706,M777361609,20211224,49,5085170.0
6707,6707,M777437680,20211107,38,1357380.0
6708,6708,M777441052,20211219,43,4066824.0
6709,6709,M777503055,20211214,89,9290948.0
6710,6710,M777533140,20211223,35,3667170.0
6711,6711,M777642831,20211006,17,572180.0
6712,6712,M777872010,20211115,28,957620.0
6713,6713,M777884921,20211105,9,1987020.0
6715,6715,M778145641,20210727,27,1073730.0
6716,6716,M778149731,20211231,38,689510.0
6717,6717,M778587329,20210829,37,916891.0
6718,6718,M778665859,20211215,42,1115177.0
6719,6719,M778709344,20211228,22,2147055.0
6720,6720,M778922882,20211231,131,5023816.0
6721,6721,M779230058,20211014,6,303700.0
6722,6722,M779617657,20211103,62,3876290.0
6723,6723,M779875376,20211029,48,1188420.0
6724,6724,M779947508,20211230,103,2145373.0
6725,6725,M780170138,20211120,60,4972520.0
6726,6726,M780235402,20211231,237,12984285.0
6727,6727,M780326698,20211027,37,3470200.0
6728,6728,M780634858,20211230,107,2912980.0
6729,6729,M780795389,20211224,65,11955133.0
6730,6730,M780918240,20210516,1,8900.0
6731,6731,M781084046,20211211,62,288460.0
6732,6732,M781324840,20211113,32,5875000.0
6733,6733,M781417458,20211231,51,4622253.0
6734,6734,M781611223,20211228,32,3891200.0
6735,6735,M781644693,20211204,62,3386230.0
6736,6736,M781652870,20211127,45,6365340.0
6738,6738,M781827879,20211224,92,3892486.0
6739,6739,M781908697,20211229,102,1993867.0
6740,6740,M782108266,20211227,55,1276095.0
6741,6741,M782170000,20211121,28,679910.0
6742,6742,M782269331,20211215,47,738130.0
6743,6743,M782968269,20211226,81,4912320.0
6744,6744,M783029836,20211110,41,1836870.0
6747,6747,M783389711,20211228,41,2275465.0
6748,6748,M783432409,20211230,36,1093410.0
6749,6749,M783908672,20211228,237,24540010.0
6750,6750,M783924422,20210409,2,1815220.0
6751,6751,M784068044,20211227,13,313837.0
6752,6752,M784190419,20211229,96,10827380.0
6753,6753,M784253732,20211223,48,2738590.0
6754,6754,M784293689,20210930,20,1421570.0
6755,6755,M784369361,20211229,24,2796420.0
6756,6756,M784404815,20211223,58,874000.0
6757,6757,M784408235,20211208,12,1067770.0
6758,6758,M784658913,20211112,20,483450.0
6760,6760,M784861325,20211227,167,9107762.0
6761,6761,M784862895,20211229,116,7851270.0
6762,6762,M784891636,20211114,21,672680.0
6763,6763,M784917669,20211115,68,4185360.0
6764,6764,M785015693,20211231,53,1802358.0
6765,6765,M785020939,20211224,86,5325970.0
6766,6766,M785169881,20211213,21,917000.0
6767,6767,M785285664,20211104,20,812100.0
6768,6768,M785293657,20211208,22,1904619.0
6769,6769,M785590280,20211223,170,17777530.0
6770,6770,M785916176,20211229,238,11469506.0
6771,6771,M785989661,20211207,29,6918912.0
6772,6772,M786008373,20211231,144,11166990.0
6773,6773,M786026931,20211230,63,2455140.0
6774,6774,M786154558,20211205,35,2176706.0
6775,6775,M786239438,20211230,173,8955600.0
6776,6776,M786370451,20211224,100,10172914.0
6777,6777,M786429487,20210919,4,261450.0
6778,6778,M786546964,20211121,58,2419500.0
6780,6780,M786866639,20211229,37,1072210.0
6782,6782,M787230031,20211217,61,5483810.0
6783,6783,M787257879,20211230,58,3924213.0
6785,6785,M787489697,20211230,89,5739070.0
6786,6786,M787592426,20211231,125,3311184.0
6787,6787,M787732349,20211231,152,13428450.0
6789,6789,M787785401,20211211,52,3280700.0
6790,6790,M787924367,20211218,61,6489070.0
6791,6791,M788091566,20211129,38,671415.0
6792,6792,M788170461,20211205,20,2499600.0
6793,6793,M788228023,20211111,64,5175146.0
6794,6794,M788339060,20211227,22,843110.0
6795,6795,M788357663,20211206,15,1149600.0
6796,6796,M788434217,20211025,20,728207.0
6797,6797,M788499099,20211225,28,2196229.0
6798,6798,M788516930,20211223,71,2207654.0
6799,6799,M788633839,20210528,25,1629090.0
6800,6800,M788680851,20211229,85,3689320.0
6801,6801,M788699575,20211222,93,3712740.0
6802,6802,M788884354,20211031,4,155100.0
6803,6803,M789016972,20211120,33,1705720.0
6804,6804,M789045742,20211230,229,7141956.0
6805,6805,M789072366,20211117,36,2470934.0
6806,6806,M789218531,20211230,57,8029120.0
6807,6807,M789375128,20211229,168,25256630.0
6808,6808,M789404870,20211228,185,15059067.0
6809,6809,M789555783,20211229,54,761740.0
6810,6810,M789711107,20211209,47,4573170.0
6811,6811,M789727358,20211231,89,3628900.0
6812,6812,M789786249,20211229,176,11804821.0
6813,6813,M789816468,20211225,59,4480266.0
6814,6814,M789819558,20211210,33,1035427.0
6815,6815,M789870088,20211221,46,7097560.0
6816,6816,M789931104,20211224,54,2543824.0
6817,6817,M789995016,20211231,167,2718929.0
6818,6818,M790014380,20211219,70,4696130.0
6819,6819,M790081361,20211213,70,1751245.0
6820,6820,M790315312,20211229,94,1362923.0
6821,6821,M790372926,20211225,28,1138850.0
6823,6823,M790437695,20211229,48,2593760.0
6824,6824,M790499441,20210503,26,1348740.0
6825,6825,M790567793,20211125,38,1849640.0
6826,6826,M790677139,20211228,135,5132367.0
6827,6827,M790808439,20211229,189,11185450.0
6828,6828,M790808488,20211226,90,13978552.0
6829,6829,M790916491,20211219,28,1255430.0
6830,6830,M791064483,20211230,115,2840651.0
6831,6831,M791141880,20211223,88,8190800.0
6832,6832,M791208500,20211027,31,2058880.0
6833,6833,M791272361,20211204,26,1028595.0
6834,6834,M791589232,20211215,37,1440180.0
6835,6835,M791919187,20211224,81,880102.0
6836,6836,M791939864,20211230,36,1179048.0
6837,6837,M792078195,20211231,88,10251232.0
6838,6838,M792090250,20211225,20,230990.0
6839,6839,M792272837,20211126,6,95400.0
6840,6840,M792691610,20211230,54,2465510.0
6841,6841,M792895633,20210611,7,397600.0
6842,6842,M792909131,20211216,90,4050540.0
6843,6843,M793003213,20211215,73,10544802.0
6844,6844,M793382770,20211218,14,999500.0
6845,6845,M793486859,20211126,19,843450.0
6846,6846,M793664361,20211229,76,1609410.0
6847,6847,M793773333,20211221,72,2370198.0
6848,6848,M793841656,20211022,96,13897480.0
6849,6849,M793873367,20211230,115,7701470.0
6850,6850,M793953321,20211231,128,8577068.0
6852,6852,M794576766,20211125,36,1566790.0
6853,6853,M794606130,20211203,58,2309690.0
6854,6854,M794764732,20211221,74,3971720.0
6855,6855,M794813721,20211231,214,6164424.0
6856,6856,M794940786,20211231,23,14579680.0
6857,6857,M795101836,20211231,195,13741333.0
6858,6858,M795225413,20211229,77,5923450.0
6859,6859,M795306882,20211217,11,552370.0
6860,6860,M795359248,20211217,40,1648420.0
6861,6861,M795528458,20211210,33,1114670.0
6862,6862,M795623267,20211230,201,13278947.0
6863,6863,M795653145,20211113,40,2121720.0
6864,6864,M795731983,20211206,44,1393000.0
6865,6865,M795801858,20211207,26,1746370.0
6866,6866,M795978933,20211216,27,2951230.0
6867,6867,M796358488,20211230,298,5399834.0
6868,6868,M796471097,20211126,32,1513812.0
6869,6869,M796490059,20211109,37,7332500.0
6870,6870,M796538381,20211210,95,5634671.0
6871,6871,M796647114,20210512,6,978700.0
6872,6872,M796673769,20211228,58,5404810.0
6873,6873,M796711934,20211227,60,1687440.0
6874,6874,M796758069,20211106,8,134040.0
6875,6875,M796822280,20211231,67,5246390.0
6876,6876,M796847475,20211212,31,1060200.0
6877,6877,M796898352,20211221,35,2039840.0
6878,6878,M796948739,20211227,59,1618840.0
6879,6879,M796997267,20211222,4,448200.0
6880,6880,M797047245,20211118,26,1563670.0
6881,6881,M797234541,20211230,56,3388107.0
6882,6882,M797623724,20211225,66,2692256.0
6883,6883,M797755370,20211203,33,1285660.0
6884,6884,M797815208,20211229,85,2515737.0
6885,6885,M797873523,20211218,53,12699204.0
6886,6886,M797995234,20211117,22,1680210.0
6887,6887,M798489815,20211231,141,3914015.0
6888,6888,M798698013,20211218,95,12556446.0
6891,6891,M798755272,20211117,3,2510000.0
6892,6892,M798843210,20211231,120,3384020.0
6893,6893,M799015616,20211130,30,7942370.0
6894,6894,M799225603,20211129,17,5037639.0
6895,6895,M799390244,20211224,64,5027130.0
6896,6896,M799742255,20211221,47,703000.0
6897,6897,M799767456,20211210,77,7426720.0
6898,6898,M799793795,20211228,90,1780560.0
6899,6899,M799802451,20211231,65,3424121.0
6900,6900,M799887015,20211231,91,2175781.0
6901,6901,M799931470,20211102,43,1770356.0
6902,6902,M800016326,20211116,35,1109960.0
6903,6903,M800116259,20210731,8,309420.0
6904,6904,M800283003,20211231,213,8691431.0
6905,6905,M800637812,20211229,115,4751853.0
6906,6906,M800721078,20211223,65,364440.0
6907,6907,M800730883,20211231,74,7793516.0
6908,6908,M800758842,20211226,37,323644.0
6910,6910,M800867378,20211231,93,3396529.0
6911,6911,M801015148,20210815,13,98860.0
6912,6912,M801087605,20210612,23,783300.0
6913,6913,M801520008,20211220,22,1872888.0
6914,6914,M801609358,20211126,17,2734490.0
6915,6915,M801858238,20211229,16,1688850.0
6916,6916,M801886431,20211231,66,3658620.0
6917,6917,M801886729,20211004,45,2287280.0
6918,6918,M801888601,20211231,40,2502249.0
6919,6919,M801950620,20211215,26,3261982.0
6921,6921,M802013058,20211228,67,1546977.0
6923,6923,M802454573,20211229,103,3664139.0
6924,6924,M802517135,20211209,59,2942890.0
6925,6925,M802553214,20211124,36,2378840.0
6926,6926,M802611702,20211129,8,2814200.0
6927,6927,M802756595,20211228,88,8067887.0
6928,6928,M802849285,20211229,162,3555708.0
6929,6929,M802855717,20211217,71,7493481.0
6930,6930,M802890563,20211105,18,11854500.0
6931,6931,M803004890,20211210,77,16524866.0
6932,6932,M803182570,20211225,61,1484600.0
6933,6933,M803223483,20211226,42,1242290.0
6934,6934,M803271547,20211224,24,990410.0
6936,6936,M803358789,20211231,100,8763872.0
6937,6937,M803370841,20211029,12,1025540.0
6938,6938,M803431471,20211231,121,11288614.0
6939,6939,M803532081,20211231,45,2215520.0
6940,6940,M803842625,20211230,171,4148283.0
6941,6941,M804123110,20211218,47,6698690.0
6942,6942,M804337607,20211229,200,20630938.0
6943,6943,M804500446,20211226,43,2849040.0
6944,6944,M804504538,20211228,110,7873812.0
6945,6945,M804510925,20211220,122,6046670.0
6946,6946,M804672461,20211230,242,13214026.0
6947,6947,M804769315,20211205,22,1153400.0
6948,6948,M804851395,20211029,21,4996926.0
6949,6949,M804862482,20211230,71,5159240.0
6950,6950,M804891838,20211225,157,11171678.0
6951,6951,M805001563,20211228,155,4498270.0
6952,6952,M805094376,20211021,18,2313854.0
6953,6953,M805468895,20210723,6,490400.0
6954,6954,M805505663,20211215,43,344690.0
6955,6955,M805544172,20211229,67,931171.0
6956,6956,M805555089,20211216,59,2833106.0
6957,6957,M805652589,20211113,17,861426.0
6958,6958,M805772600,20211214,26,7117580.0
6959,6959,M805823194,20211221,40,2152000.0
6960,6960,M805823563,20211228,71,8062375.0
6961,6961,M805930072,20211226,139,16300310.0
6962,6962,M806015596,20211227,125,10792639.0
6963,6963,M806219084,20211221,53,3877510.0
6964,6964,M806574014,20211206,33,400210.0
6965,6965,M806618621,20211122,1,18360.0
6966,6966,M806772560,20211223,106,10789430.0
6967,6967,M806936643,20211205,29,1771170.0
6968,6968,M806939229,20211229,107,11977670.0
6969,6969,M806964298,20211227,29,2084940.0
6970,6970,M807142165,20211229,34,2459564.0
6971,6971,M807172781,20211230,161,6377060.0
6972,6972,M807374636,20211123,25,3078784.0
6973,6973,M807425485,20211214,39,1854380.0
6974,6974,M807512243,20210920,22,1223361.0
6975,6975,M807520027,20211213,52,1305940.0
6976,6976,M807528167,20211118,23,3728570.0
6977,6977,M807553752,20211210,55,10899300.0
6978,6978,M807699626,20211121,26,1849450.0
6979,6979,M807738780,20211231,176,3390690.0
6980,6980,M807787560,20211230,52,1045230.0
6981,6981,M807861654,20211228,80,19133800.0
6982,6982,M808352723,20211224,92,11253350.0
6983,6983,M808364727,20211213,57,2424679.0
6984,6984,M808492005,20211117,16,2191442.0
6985,6985,M808744608,20211223,20,2689300.0
6986,6986,M808766026,20211229,107,6603247.0
6987,6987,M808776109,20211231,85,6040720.0
6988,6988,M808895706,20211231,44,1170890.0
6989,6989,M808962113,20211223,157,5796236.0
6990,6990,M809011197,20210523,39,17642000.0
6991,6991,M809198244,20210326,5,11700.0
6992,6992,M809344662,20211231,32,2627510.0
6993,6993,M809402686,20211231,108,3273923.0
6994,6994,M809411715,20211204,115,3901399.0
6995,6995,M809459597,20211202,31,1032120.0
6996,6996,M809726629,20211206,47,7716400.0
6997,6997,M809760591,20210528,63,1655050.0
6998,6998,M809814141,20211230,39,1763400.0
6999,6999,M809891959,20211212,53,5421628.0
7000,7000,M809929106,20211114,34,1117600.0
7001,7001,M809978720,20211126,40,715910.0
7002,7002,M810194633,20211210,14,2353990.0
7003,7003,M810385081,20211224,70,8302040.0
7004,7004,M810594696,20211231,119,15822935.0
7005,7005,M810767211,20211015,82,3568551.0
7006,7006,M810774260,20211113,26,862660.0
7007,7007,M811026619,20211216,20,1285840.0
7008,7008,M811289103,20211229,91,3838336.0
7009,7009,M811510101,20211231,96,20115530.0
7010,7010,M811666510,20211231,158,2831430.0
7011,7011,M811831696,20211230,153,3743798.0
7012,7012,M812078709,20211031,10,586370.0
7013,7013,M812269134,20211227,115,3964723.0
7014,7014,M812603043,20211229,64,816402.0
7015,7015,M812692027,20211208,32,2946141.0
7016,7016,M812693123,20211230,135,19179330.0
7017,7017,M812743903,20211229,67,11463967.0
7018,7018,M812876318,20211231,41,1270272.0
7019,7019,M812914164,20211231,28,4397380.0
7020,7020,M812923328,20211216,180,9086245.0
7021,7021,M812972839,20211225,41,1434620.0
7023,7023,M813206084,20211218,125,2697200.0
7024,7024,M813217018,20211223,20,2547340.0
7025,7025,M813239364,20211231,79,24526010.0
7026,7026,M813558879,20211224,37,2730570.0
7027,7027,M813736487,20211206,85,9898564.0
7028,7028,M814079862,20211229,202,17791380.0
7029,7029,M814118770,20211228,94,9958648.0
7030,7030,M814208003,20211103,54,22152910.0
7031,7031,M814254438,20211231,68,2599394.0
7032,7032,M814349060,20211231,65,3121020.0
7033,7033,M814893049,20211231,222,9951571.0
7034,7034,M814979069,20211213,20,1313500.0
7035,7035,M815037781,20211231,242,10051185.0
7036,7036,M815088778,20211231,112,14610492.0
7037,7037,M815633570,20211231,93,3108432.0
7038,7038,M815764661,20211226,40,1830496.0
7039,7039,M815903524,20211225,41,8061160.0
7040,7040,M816009883,20211220,46,23597838.0
7041,7041,M816164368,20211226,73,11286330.0
7042,7042,M816204976,20211230,80,4753002.0
7043,7043,M816241617,20211117,49,709330.0
7044,7044,M816268724,20211231,252,11767691.0
7045,7045,M816318679,20211231,89,5899406.0
7046,7046,M816508384,20211225,90,6646312.0
7047,7047,M816546662,20211105,51,1256020.0
7048,7048,M816813947,20210625,9,332660.0
7049,7049,M816891261,20211223,95,8252867.0
7050,7050,M816965877,20210612,28,2962326.0
7051,7051,M817019416,20211101,30,7005100.0
7052,7052,M817054353,20211225,24,644350.0
7053,7053,M817128650,20211226,41,24312630.0
7054,7054,M817245169,20211229,238,5004762.0
7055,7055,M817257916,20211227,77,4361592.0
7056,7056,M817283710,20211228,24,2460670.0
7057,7057,M817296447,20211104,14,1241900.0
7058,7058,M817559694,20211219,75,4146823.0
7059,7059,M817701690,20210809,5,476260.0
7060,7060,M818027713,20211231,206,16385378.0
7061,7061,M818104759,20211201,91,6431160.0
7062,7062,M818218709,20211231,147,5641669.0
7063,7063,M818246284,20211231,88,3534260.0
7064,7064,M818460230,20211208,54,11195808.0
7065,7065,M818619129,20210805,2,1492600.0
7067,7067,M818722826,20211224,136,6513986.0
7068,7068,M818926701,20211224,85,6541460.0
7069,7069,M818974278,20211230,134,16945610.0
7070,7070,M819061016,20211223,111,7543886.0
7071,7071,M819131301,20211231,135,16221241.0
7072,7072,M819214183,20211224,27,969620.0
7073,7073,M819291965,20211016,158,16129698.0
7075,7075,M819510622,20210318,5,239260.0
7076,7076,M819522320,20211229,154,5285460.0
7077,7077,M819663320,20210814,42,3013580.0
7078,7078,M819743925,20211228,52,2039238.0
7079,7079,M819845004,20211205,23,193650.0
7080,7080,M819862062,20211116,29,5164892.0
7081,7081,M819920876,20211224,143,12570024.0
7082,7082,M819987086,20211225,130,673500.0
7083,7083,M820127551,20211220,45,10986790.0
7084,7084,M820260159,20210524,46,5358850.0
7085,7085,M820362416,20211230,60,4878675.0
7086,7086,M820594969,20211231,251,4249850.0
7087,7087,M820652800,20211201,46,3437620.0
7088,7088,M821124415,20211231,129,9450493.0
7089,7089,M821164100,20211219,60,4742280.0
7090,7090,M821189114,20211225,44,7013614.0
7091,7091,M821272044,20211223,138,6869591.0
7092,7092,M821554568,20211217,28,2122258.0
7093,7093,M821621078,20211215,65,4835246.0
7094,7094,M821634511,20211221,101,2743796.0
7095,7095,M821637158,20211228,157,2215810.0
7096,7096,M821812039,20211224,86,3090980.0
7097,7097,M821891615,20211226,51,2697184.0
7098,7098,M822355404,20210402,101,2692740.0
